entry,database,title,abstract,author_keywords,authors,authors_affiliations,publication_year,source_title,publisher,url,doi,query_date,processing_date
,wos,IBM Z development transformation,"This article discusses how the product development cycle is being transformed with Artificial Intelligence (AI) for the first time in zSeries history. This new era of AI, under the project name IBM Z Development Transformation (zDT), has allowed the team to grow and learn new skills in data science. This transformation forces change structurally in how data is prepared and stored. In z14, there were incremental productivity gains with enhancements to automation with eServer Automation Test Solution and a technology data analysis engine called zDataAssist. However, in z15, AI will significantly accelerate our efficiency. This article explains how Design Thinking and Agile principles were used to identify areas that are of high impact and feasible to implement: 1) what and how data is collected via System Test Event Logging and Analysis engine, Problem ticket management system (Jupitr), and Processor data analysis engine (Xrings); 2) problem identification, analysis, and management (AutoJup) along with Intelligent Recovery Verification Assistant; 3) product design documentation search engine (AskiheMachine); and 4) prototype microprocessor allocation processes Intelligent Commodity Fulfillment System using Machine Learning. This article details the approach of these areas for z15, the implementation of these solutions under the zDT project, as well as the results and future work.",,"McCain, EC; Bastien, P; Belmar, BF; Bhattacharya, B; Cheruiyot, KK; Coq, M; Dartey, R; Deekaram, K; Ghadai, K; Lalima, LD; Nettey, J; Owolabi, AW; Phillips, K; Shiling, TM; Schroeder, DT; Slegel, C; Steen, B; Thorne, DA; Venuto, E; Willoughby, JD; Yaniv, D; Ziemis, N",International Business Machines (IBM); International Business Machines (IBM),2020.0,IBM JOURNAL OF RESEARCH AND DEVELOPMENT,IBM CORP,,10.1147/JRD.2020.3008122,20230520-160000,20230521-044735
,wos,Testing a Generalizable Machine Learning Workflow for Aquatic Invasive Species on Rainbow Trout (Oncorhynchus mykiss) in Northwest Montana,"Biological invasions are accelerating worldwide, causing major ecological and economic impacts in aquatic ecosystems. The urgent decision-making needs of invasive species managers can be better met by the integration of biodiversity big data with large-domain models and data-driven products. Remotely sensed data products can be combined with existing invasive species occurrence data via machine learning models to provide the proactive spatial risk analysis necessary for implementing coordinated and agile management paradigms across large scales. We present a workflow that generates rapid spatial risk assessments on aquatic invasive species using occurrence data, spatially explicit environmental data, and an ensemble approach to species distribution modeling using five machine learning algorithms. For proof of concept and validation, we tested this workflow using extensive spatial and temporal hybridization and occurrence data from a well-studied, ongoing, and climate-driven species invasion in the upper Flathead River system in northwestern Montana, USA. Rainbow Trout (RBT; Oncorhynchus mykiss), an introduced species in the Flathead River basin, compete and readily hybridize with native Westslope Cutthroat Trout (WCT; O. clarkii lewisii), and the spread of RBT individuals and their alleles has been tracked for decades. We used remotely sensed and other geospatial data as key environmental predictors for projecting resultant habitat suitability to geographic space. The ensemble modeling technique yielded high accuracy predictions relative to 30-fold cross-validated datasets (87% 30-fold cross-validated accuracy score). Both top predictors and model performance relative to these predictors matched current understanding of the drivers of RBT invasion and habitat suitability, indicating that temperature is a major factor influencing the spread of invasive RBT and hybridization with native WCT. The congruence between more time-consuming modeling approaches and our rapid machine-learning approach suggest that this workflow could be applied more broadly to provide data-driven management information for early detection of potential invaders.",invasive species; machine learning; species distribution modeling; remote sensing; big data analytics; early detection and rapid response,"Carter, S; van Rees, CB; Hand, BK; Muhlfeld, CC; Luikart, G; Kimball, JS",University of Montana System; University of Montana; University of Montana System; University of Montana; United States Department of the Interior; United States Geological Survey; University of Montana System; University of Montana; University System of Georgia; University of Georgia; University System of Georgia; University of Georgia,2021.0,FRONTIERS IN BIG DATA,FRONTIERS MEDIA SA,,10.3389/fdata.2021.734990,20230520-160000,20230521-044735
,wos,Diaspore: Diagnosing Performance Interference in Apache Spark,"Apache Spark is being increasingly used to execute big data applications on cluster computing platforms. To increase system utilization, cluster operators often configure their clusters such that multiple co-located applications can simultaneously share the resources of a cluster node. With resource sharing, applications can compete with each other for shared node resources thereby interfering with each other's performance. Many Spark applications take a long time to execute. Performance interference from other applications can thus cause a Spark application to fail or take even longer time to execute thereby wasting cluster resources and frustrating users. This motivates the need for an automated technique that can detect interference quickly and also diagnose the root cause of the interference to facilitate mitigation of the problem. Most existing approaches are not designed to offer quick interference detection and diagnosis. For example, they typically require extensive training data for every application of interest under various possible input data sizes and resource allocations. In this paper, we systematically investigate the design of a Machine Learning (ML) based technique that addresses this open problem. We implement a tool called Diaspore that integrates our findings. We evaluate the tool with a diverse set of 13 Spark applications executing on a real cluster. Experimental results show that Diaspore requires only small scale training data, i.e., executions under small input sizes and resource allocations. Furthermore, our results show that the tool can offer accurate predictions for applications not present in the training data. Consequently, Diaspore reduces the training time needed to offer predictions. Finally, the feature engineering underlying Diaspore ensures that the tool can detect and diagnose interference quickly in an online manner by sampling only a small fraction of a long running application's execution. This can allow cluster operators to mitigate interference in an agile manner.",Interference; Sparks; Task analysis; Measurement; Training; Resource management; Training data; Interference detection; big data; machine learning,"Shah, SR; Amannejad, Y; Krishnamurthy, D",University of Calgary; Mount Royal University,2021.0,IEEE ACCESS,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,,10.1109/ACCESS.2021.3098426,20230520-160000,20230521-044735
,wos,Contexts Enhance Accuracy: On Modeling Context Aware Deep Factorization Machine for Web API QoS Prediction,"Service-oriented computing (SOC) promises a world of cooperating services loosely connected, constructing agile Web applications in heterogeneous environments conveniently. Web application interface (API) as an emerging technique attracts more and more enterprises and organizations to publish their deep computing functionalities and big data on the Internet, Web API has become the backbone to promote the development of SOC, thus forming the prosperous Web API economy. However, the number of available Web APIs on the Internet is massive and growing constantly, which causes the Web API overload problem. Quality of service (QoS) as an indicator is able to well differentiate the quality of Web APIs and has been widely applied for high quality Web API selection. Since testing QoS for massive Web APIs is resource-consuming, and the QoS performance depends on contextual information such as network and location, hence accurate QoS prediction has become very crucial for personalized Web API recommendation and high quality Web application construction. To address the above issue, this paper presents a context aware deep factorization machine model (CADFM for short) for accurate Web API QoS prediction. Specifically, we first carry out detailed data analysis using real-world QoS dataset and discover a positive relationship between QoS and contextual information, which motivates us to incorporate beneficial contexts for enhancing QoS prediction accuracy. Then, we treat QoS prediction as a regression problem and propose a context aware CADFM framework that integrates the contextual information via embedding technique. Particularly, we adopt MF and MLP for high-order and nonlinear interaction modeling, so as to learn the complex interaction between users and Web APIs accurately. Finally, the experimental results on real-world QoS dataset demonstrate that CADFM outperforms the classic and the state-of-the-art baselines, thereby generating the most accurate QoS predictions and increasing the revenue of Web APIs recommendation.",Quality of service; Context modeling; Predictive models; Context-aware services; Internet; Organizations; Software; Service-oriented computing; Web API; quality of service prediction; context aware; deep factorization machine,"Shen, LM; Pan, MS; Liu, LL; You, DL; Li, F; Chen, Z","Yanshan University; Chinese Academy of Sciences; National Science Library, CAS; Northeastern University - China",2020.0,IEEE ACCESS,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,,10.1109/ACCESS.2020.3022891,20230520-160000,20230521-044735
,wos,Agile Deep Learning UAVs Operating in Smart Spaces: Collective Intelligence Versus Mission-Impossible,"The environments, in which we all live, are known to be complex and unpredictable. The complete discovery of these environments aiming to take full control over them is a mission-impossible, however, still in our common agenda. People intend to make their living spaces smarter utilizing innovations from the Internet of Things and Artificial Intelligence. Unmanned aerial vehicles (UAVs) as very dynamic, autonomous and intelligent things capable to discover and control large areas are becoming important inhabitants within existing and future smart cities. Our concern in this paper is to challenge the potential of UAVs in situations, which are evolving fast in a way unseen before, e.g., emergency situations. To address such challenges, UAVs have to be intelligent enough to be capable to autonomously and in near real-time evaluate the situation and its dynamics. Then, they have to discover their own missions and set-up suitable own configurations to perform it. This configuration is the result of flexible plans which are created in mutual collaboration. Finally, the UAVs execute the plans and learn from the new experiences for future reuse. However, if to take into account also the Big Data challenge, which is naturally associated with the smart cities, UAVs must be also wise in a sense that the process of making autonomous and responsible real-time decisions must include continuous search for a compromise between efficiency (acceptable time frame to get the decision and reasonable resources spent for that) and effectiveness (processing as much of important input information as possible and to improve the quality of the decisions). To address such a skill we propose to perform the required computations using Cloud Computing enhanced with Semantic Web technologies and potential tools (agile deep learning) for compromising, such as, e.g., focusing, filtering, forgetting, contextualizing, compressing and connecting.",,"Cochez, M; Periaux, J; Terziyan, V; Tuovinen, T",University of Jyvaskyla; Fraunhofer Gesellschaft; RWTH Aachen University; Universitat Politecnica de Catalunya; Centre Internacional de Metodes Numerics en Enginyeria (CIMNE),2018.0,COMPUTATIONAL METHODS AND MODELS FOR TRANSPORT: NEW CHALLENGES FOR THE GREENING OF TRANSPORT SYSTEMS,SPRINGER-VERLAG BERLIN,,10.1007/978-3-319-54490-8_3,20230520-160000,20230521-044735
,wos,Artificial Intelligence Potential in Higher Education Institutions Enhanced Learning Environment in Romania and Serbia,"In their struggle to offer a sustainable educational system and transversal competencies for market requests, significant transformations characterise the higher education system in Serbia and Romania. According to EU policy, these transformations are related to educational reforms and the introduction of new technology and methodologies in teaching and learning. They are expected to answer to the PISA requirements and to increase the DESI (Digital Economy and Society Index). They are also likely to mitigate the inequity of HEIs (higher education institutions), empowered by a structured, goal-oriented strategy towards agile management in HEIs that is also appropriate for new market demands. Our study is based on an exploratory survey applied to 139 Romanian and Serbian teachers from the Information Technology School-ITS, Belgrade, and Spiru Haret University, Romania. The survey let them provide their knowledge of AI or their perceptions of the difficulties and opportunities of these technologies in HEIs. Our study discovered how difficulties and opportunities associated with AI impact HEIs. This study aims to see how AI might assist higher education in Romania and Serbia. We also considered how they might be integrated with the educational system, and if instructors would utilise them. Developing creative and transversal skills is required to anticipate future breakthroughs and technological possibilitiesThe new methods of education focuses on ethics, values, problem-solving, and daily activities. Students' learning material, how they might achieve critical abilities, and their educational changes must be addressed in the future. In this environment, colleges must create new digital skills in IA, machine learning, IoT, 5G, the cloud, big data, blockchain, data analysis, using MS Office and other applications, MOOCs, simulation applications, VR/AR, and gamification. They must also develop cross-disciplinary skills and a long-term mindset.",higher education institutions (HEI); artificial intelligence (AI); transversal skills,"Bucea-Manea-Tonis, R; Kuleto, V; Gudei, SCD; Lianu, C; Lianu, C; Ilic, MP; Paun, D",National University of Physical Education & Sport; Bucharest University of Economic Studies; Spiru Haret University; Spiru Haret University,2022.0,SUSTAINABILITY,MDPI,,10.3390/su14105842,20230520-160000,20230521-044735
,wos,Impact of the worldwide trends on the development of the digital economy,"The aim of the article is to develop a new model of the digital economy as a new scientific direction of the philosophy of economics. Analysis methodology is the use of methods such as cross-cultural, systemic, synergetic, informational, axiological, cybernetic to develop a new model of the digital economy as a new scientific direction, in the context of which a new information space is being formed. The problems of solving the digital economy are taking place against the backdrop of new trends - globalization 4.0, Industry 4.0, Enlightenment 2.0, Agile management, in the context of which there is a transition from simple interconnection to hyperconnection and the spread of Moore's law, according to which there is a doubling of information. The results of the study. 1) The development of the digital economy as a new scientific field, which is based on a combination of concepts of informatization, digitalization, robotics, developing under the influence of global trends is studied. 2) It has been established that the digital economy contributes to technological progress and, under the pressure of global trends, develops a variety of economic models of scientific, technical and digital progress, which are based on the solution of problems of man, science, society. 3) The problematic issues of the digital economy and the conditions for its solution are identified. Conclusions. The prospects that the digital economy opens up thanks to modern technologies representing a technological breakthrough are analyzed. The digital technology network is designed so that it moves with the least loss and the smallest pieces of calculus are at the heart of this new constant flow system. All this indicates that in the context of globalization and the BIG DATA era, humanity is entering a new stage of calculus, when information doubles in accordance with Moore's law.",global trends; digital economy; information-digital technologies; philosophy of economics,"Voronkova, HV; Nikitenko, AV; Teslenko, VT; Bilohur, EV",Ministry of Education & Science of Ukraine; Zaporizhzhia National University; Ministry of Education & Science of Ukraine; Ukrainian State University of Science & Technologies; Bogdan Khmelnitsky Melitopol State Pedagogical University,2020.0,AMAZONIA INVESTIGA,UNIV AMAZONIA,,10.34069/AI/2020.32.08.9,20230520-160000,20230521-044735
,wos,The ecology of open innovation units: adhocracy and competing values in public service systems,"There have been concerted efforts to encourage innovation and to foster a more innovative and open culture to government and public service institutions. Policy and service innovation labs constitute one part of a broader open innovation movement which also includes open data, behavioral insights, digital services, data science units, visualization capabilities, and agile and lean methods. This article argues that we need to step back and better understand these ecologies of innovation capabilities that have emerged across public service institutions, and to recognize that as fellow innovation traveling companions they collectively seek to transform the culture of government and public service institutions, producing more effective, efficient and tailored policies and services. This article introduces analytic frameworks that should help locate policy and innovation labs amidst these other innovating entities. First, it delineates the various units and initiatives which can be seen as committed to new ways of working and innovating in public service institutions, often relying on open innovation rhetoric and approaches. Second, it shows how - despite the diversity among these entities - they nevertheless share similar attributes as adhocracies and are located as part of a broader movement and class of organizations. Third, we locate these diverse OI entities amidst broader public service systems using the Competing Values Framework. Fourth, this article situates the challenges confronting OI units developing and sustaining or broadening niches in public service systems. Finally, it identifies future research questions to take up.",Open innovation; public service; adhocracies; competing values framework; policy labs; innovation labs; service labs,"Lindquist, EA; Buttazzoni, M",University of Victoria,2021.0,POLICY DESIGN AND PRACTICE,TAYLOR & FRANCIS LTD,,10.1080/25741292.2021.1941569,20230520-160000,20230521-044735
,wos,Software Engineering for Machine Learning: A Case Study,"Recent advances in machine learning have stimulated widespread interest within the Information Technology sector on integrating AI capabilities into software and services. This goal has forced organizations to evolve their development processes. We report on a study that we conducted on observing software teams at Microsoft as they develop AI-based applications. We consider a nine-stage workflow process informed by prior experiences developing AI applications (e.g., search and NLP) and data science tools (e.g. application diagnostics and bug reporting). We found that various Microsoft teams have united this workflow into preexisting, well-evolved, Agile-like software engineering processes, providing insights about several essential engineering challenges that organizations may face in creating large-scale AI solutions for the marketplace. We collected some best practices from Microsoft teams to address these challenges. In addition, we have identified three aspects of the AI domain that make it fundamentally different from prior software application domains: 1) discovering, managing, and versioning the data needed for machine learning applications is much more complex and difficult than other types of software engineering, 2) model customization and model reuse require very different skills than are typically found in software teams, and 3) AI components are more difficult to handle as distinct modules than traditional software components - models may be entangled in complex ways and experience non-monotonic error behavior. We believe that the lessons learned by Microsoft teams will be valuable to other organizations.",AI; Software engineering; process; data,"Amershi, S; Begel, A; Bird, C; DeLine, R; Gall, H; Kamar, E; Nagappan, N; Nushi, B; Zimmermann, T",Microsoft; University of Zurich,2019.0,2019 IEEE/ACM 41ST INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING: SOFTWARE ENGINEERING IN PRACTICE (ICSE-SEIP 2019),IEEE,,10.1109/ICSE-SEIP.2019.00042,20230520-160000,20230521-044735
,wos,A Mathematics Pipeline to Student Success in Data Analytics through Course-Based Undergraduate Research,"This paper reports on Data Analytics Research (DAR), a course-based undergraduate research experience (CURE) in which undergraduate students conduct data analysis research on open real-world problems for industry, university, and community clients. We describe how DAR, offered by the Mathematical Sciences Department at Rensselaer Polytechnic Institute (RPI), is an essential part of an early low-barrier pipeline into data analytics studies and careers for diverse students. Students first take a foundational course, typically Introduction to Data Mathematics, that teaches linear algebra, data analytics, and R programming simultaneously using a project-based learning (PBL) approach. Then in DAR, students work in teams on open applied data analytics research problems provided by the clients. We describe the DAR organization which is inspired in part by agile software development practices. Students meet for coaching sessions with instructors multiple times a week and present to clients frequently. In a fully remote format during the pandemic, the students continued to be highly successful and engaged in COVID-19 research producing significant results as indicated by deployed online applications, refereed papers, and conference presentations. Formal evaluation shows that the pipeline of the single on-ramp course followed by DAR addressing real-world problems with societal benefits is highly effective at developing students' data analytics skills, advancing creative problem solvers who can work both independently and in teams, and attracting students to further studies and careers in data science.",undergraduate education; data analytics; course-based undergraduate research; linear algebra; project-based learning; data visualization; machine learning,"Bennett, KP; Erickson, JS; Svirsky, A; Seddon, JC",Rensselaer Polytechnic Institute; University of Rochester,2022.0,MATHEMATICS ENTHUSIAST,"UNIV MONTANA, DEPT MATHEMATICAL SCIENCES",,,20230520-160000,20230521-044735
,wos,"Transitioning from Legacy Air Traffic Management to Airspace Management through Secure, Cloud-Native Automation Solutions","Advancements in Cloud-native services, Machine-Learning (ML), Artificial Intelligence (AI), and Rapid Application Development (RAD) using the Agile methodology has led countless industries to achieving desirable levels of automation while reducing cost and improving quality software deployments, timely / iterative delivery, and accountability. Coupling this framework with the principle of security as a shared responsibility further enhances the efficacy of an integrated Development, Security, and Operations (DevSecOps) Team within organizations to deliver secured digital solutions. Air Navigation Service Providers (ANSPs) around the world are currently exploring and embracing the digital evolution shifting from monolithic, legacy automation platforms to an application framework of microservices to allow for flexible operations as capabilities and airspace operations evolve. Specific to the US, the ATM automation system of today is comprised of both safety and non-safety critical systems, with mission-essential, efficiency-critical, and mission-support services that are predominately maintained and evolved through multiyear, one contractor-led programs. Although the system has proven resilient, it has not proven to be agile and flexible to allow for advances in capabilities on-board aircraft or in the data integration and sharing with other NAS automation systems. This creates significant overhead in development, sustainability, and operations of the current automation system, and leaves modernization efforts-in terms of new capabilities-in constant investment decision planning cycles, costing agencies not just money, but more time to innovate. To advance aviation into a new generation of interoperability leveraging collaborative frameworks and application specific capabilities, ANSPs must adapt to innovative methods to collect, process, and deliver critical and essential aeronautical, weather, and flight information to air traffic control operators and ultimately to airspace users. Doing so can not only lead to sustaining NAS automation systems while reducing the costs to develop and operate these systems, but it also provides an opportunity to present strategies on how to dramatically reduce the time and integration efforts needed to deploy new capabilities. Leveraging cloud-native technologies and services is a way to realize this automation evolution vision for ANSPs. This paper examines the migration from today's systems to secure, cloud-native platforms to prove that Mission Services and Mission Applications can be rapidly available / deployable to operators who provide separation and flow management services, using a cyber-secured cloud-native environment. Aeronautical data typically used for tactical decision making is now seen as crucial to the decision-making process in Air Traffic Management (ATM). Integrating global and localized datasets into a digital aviation data platform enhances the capabilities of the solutions and opens the possibilities of leveraging big data analytics and microservices to compute trajectory predictions (TP), demand capacity balancing (DCB), arrival and departure sequencing, airspace delay, among others, in real-time to achieve operator-driven mission objectives. Technology has reached a state of maturity, especially in cloud and hybrid cloud solutions, to support safety of life operations, like ATM. This paper identifies approaches that are being considered for that migration to support the integration of new airspace entrants, the use of application services to provide a dynamic, evolutionary ATM platform, and addresses some of the safety and security strategies that must be considered for this evolution.",Automation; ATM; Cloud-native; Microservices,"Solomon, A; Crawford, Z",Thales Group,2021.0,2021 IEEE/AIAA 40TH DIGITAL AVIONICS SYSTEMS CONFERENCE (DASC),IEEE,,10.1109/DASC52595.2021.9594313,20230520-160000,20230521-044735
,wos,Convergence and digital fusion lead to competitive differentiation,"Purpose Organizations are consistently seeking innovative strategies and novel pathways to enhance business processes and create differentiation. The global business ecosystem is changing and there is growing demand for multi-modal digital technologies, big data consolidation and data analytics to harness a cost-competitive agile system. Technological convergence and integration of digital systems is one of the preferred methodologies that facilitates new and effective workflows and revives business processes. The progressive interlinking of digital technologies with business operations leads to the convergence and blending of management disciplines, devices and applications. The growing inconsistencies in managerial understanding regarding the benefits of convergence prompts a comprehensive examination of digital convergence pathways, identifying the impacts on converging entities and business objectives. The State bank of India (SBI) mega-merger case study was selected to investigate the pragmatic framework of digital convergence and to understand the impacts on interlinked entities such as: business operations, strategic management, project team that support value creation and competitive differentiation. The purpose of this paper is to focus on the phenomena of techno-fusion of emerging technologies creating new opportunities, business models and unique strategies for global banking and financial service organizations. Design/methodology/approach This study applies the qualitative, inductive research method using critical reflection of before and after the implementation of convergence and digital integration strategies. The SBI case study employs this research strategy based on the premise that banks must stay agile and highly responsive to the changing environment to enhance its value proposition and competitive differentiation objectives. The study methodology incorporates cooperative inquiry and multiple levels of analysis using data collection techniques of exhaustive review of archives, informal interviews, questionnaires and observations to identify the synergistic process improvement pathway. The study is grounded on the concept that the convergence of diverse business pathways involves innovative and interlinked project, strategic and information technology (IT) workflows that results in open innovative systems. Findings The studies identify that organizational innovation and creative solutions are a result of ecosystem turbulence, environmental force diversity, competitive pressure and the need for differentiation. Organizations that harness the power of digital fusion and convergence of management, systems and data generate a competitive advantage. The technological convergence strategy pulls multiple business and technology processes (project, strategic, IT, Cloud, AI and business process management) at the organizational, divisional or functional level generating new opportunities and threats, new business models and unique growth strategies for global banking and financial services organizations. Organizations that fully integrate techno-fusion of business and digital strategies produce synergistic effects and enhance adaptability, innovation and resiliency in the face of competitive challenges. Research limitations/implications Additional areas that can be explored further as an extension of this study are listed below: identifying factors to improve the speed of convergence; the current results are limited to large size organizations where formal management and technology functions are distinctive. Similar studies on smaller organizations are warranted. Originality/value This study focuses on the evolving field of technology innovation, which is increasingly being intertwined with business operations. Innovative digital technology is enabling the convergence of the disciplines of management, digital devices and applications. This facilitates the creation of a pragmatic framework that supports convergence of business operations, strategic management and digital fusion which leads to value creation and competitive differentiation. The techno-fusion of emerging technologies and digital strategies generates new opportunities and threats, new business models and unique growth strategies for organizations.",Convergence; Open innovation; Digital technology; Agile synergistic interaction; Business and technology management; Digital fusion,"Thomas, A",,2020.0,BUSINESS PROCESS MANAGEMENT JOURNAL,EMERALD GROUP PUBLISHING LTD,,10.1108/BPMJ-01-2019-0001,20230520-160000,20230521-044735
,wos,Digital Transformation in Smart Farm and Forest Operations Needs Human-Centered AI: Challenges and Future Directions,"The main impetus for the global efforts toward the current digital transformation in almost all areas of our daily lives is due to the great successes of artificial intelligence (AI), and in particular, the workhorse of AI, statistical machine learning (ML). The intelligent analysis, modeling, and management of agricultural and forest ecosystems, and of the use and protection of soils, already play important roles in securing our planet for future generations and will become irreplaceable in the future. Technical solutions must encompass the entire agricultural and forestry value chain. The process of digital transformation is supported by cyber-physical systems enabled by advances in ML, the availability of big data and increasing computing power. For certain tasks, algorithms today achieve performances that exceed human levels. The challenge is to use multimodal information fusion, i.e., to integrate data from different sources (sensor data, images, *omics), and explain to an expert why a certain result was achieved. However, ML models often react to even small changes, and disturbances can have dramatic effects on their results. Therefore, the use of AI in areas that matter to human life (agriculture, forestry, climate, health, etc.) has led to an increased need for trustworthy AI with two main components: explainability and robustness. One step toward making AI more robust is to leverage expert knowledge. For example, a farmer/forester in the loop can often bring in experience and conceptual understanding to the AI pipeline-no AI can do this. Consequently, human-centered AI (HCAI) is a combination of artificial intelligence and natural intelligence to empower, amplify, and augment human performance, rather than replace people. To achieve practical success of HCAI in agriculture and forestry, this article identifies three important frontier research areas: (1) intelligent information fusion; (2) robotics and embodied intelligence; and (3) augmentation, explanation, and verification for trusted decision support. This goal will also require an agile, human-centered design approach for three generations (G). G1: Enabling easily realizable applications through immediate deployment of existing technology. G2: Medium-term modification of existing technology. G3: Advanced adaptation and evolution beyond state-of-the-art.",sensors; cyber-physical systems; machine learning; artificial intelligence; human-centered AI; smart farming; smart forestry; precision farming; precision forestry; AI for good,"Holzinger, A; Saranti, A; Angerschmid, A; Retzlaff, CO; Gronauer, A; Pejakovic, V; Medel-Jimenez, F; Krexner, T; Gollob, C; Stampfer, K","University of Natural Resources & Life Sciences, Vienna; University of Alberta; Technical University of Berlin; University of Natural Resources & Life Sciences, Vienna; University of Natural Resources & Life Sciences, Vienna; University of Natural Resources & Life Sciences, Vienna",2022.0,SENSORS,MDPI,,10.3390/s22083043,20230520-160000,20230521-044735
,wos,GELAB - The Cutting Edge of Grammatical Evolution,"The advent of cloud-based super-computing platforms has given rise to a Data Science (DS) boom. Many types of technological problems that were once considered prohibitively expensive to tackle are now candidates for exploration. Machine Learning (ML) tools that were valued only in academic environments are quickly being embraced by industrial giants and tiny startups alike. Coupled with modern-day computing power, ML tools can be looked at as hammers that can deal with even the most stubborn nails. ML tools have become so ubiquitous that the current industrial expectation is that they should not only deliver accurate and intelligent solutions but also do so rapidly. In order to keep pace with these requirements, a new enterprise, referred to as MLOps has blossomed in recent years. MLOps combines the process of ML and DS with an agile software engineering technique to develop and deliver solutions in a fast and iterative way. One of the key challenges to this is that ML and DS tools should be efficient and have better usability characteristics than were traditionally offered. In this paper, we present a novel software for Grammatical Evolution (GE) that meets both of these expectations. Our tool, GELAB, is a toolbox for GE in Matlab which has numerous features that distinguish it from existing contemporary GE software. Firstly, it is user-friendly and its development was aimed for use by non-specialists. Secondly, it is capable of hybrid optimization, in which standard numerical optimization techniques can be added to GE. We have shown experimentally that when hybridized with meta-heuristics GELAB has an overall better performance as compared with standard GE.",Germanium; Matlab; Software; Optimization; Grammar; Statistics; Sociology; Grammatical evolution; diversity; hybrid optimization,"Gupt, KK; Youssef, A; Murphy, A; Raja, MA; Ryan, C",University of Limerick; University of Limerick; University College Dublin; Egyptian Knowledge Bank (EKB); Electronics Research Institute (ERI); University of Limerick,2022.0,IEEE ACCESS,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,,10.1109/ACCESS.2022.3166115,20230520-160000,20230521-044735
,wos,Role of chemical reaction engineering for sustainable growth: One industrial perspective from India,"Chemical reaction engineering (CRE) is vital to solve many of the pressing societal challenges-energy and energy transition, materials, food, mobility, and so forth, to meet the aspirational goals of developing country population in the face of climate change, changing demographics, and geopolitical challenges. Application of the core principles of CRE to the emerging societal challenges is creating new technologies and cost-effective solutions by integrating the widely varied CRE activities into broad, powerful, systems descriptions with the help of interdisciplinary teams with broad expertise including chemistry, catalysis, chemical kinetics, transport phenomena, biology, applied mathematics and modeling, emerging data science technologies to design and optimize chemical/biochemical reactors. Such developments will be critical for CRE to play an important role in the emerging fourth industrial revolution-amalgamation of physical, digital, and biological worlds, where the velocity of disruption and acceleration of innovation are hard to comprehend or anticipate and such broadening of CRE discipline will be critical for the field to remain agile and relevant. This article describes some latest technical advances in Reliance Industries Ltd. using this philosophy to help achieve sustainable growth and Net Zero business targets. We will broadly discuss renewable hydrogen from novel biomass catalytic gasification, multizone catalytic cracking process to convert crude oil and low value hydrocarbon streams to petrochemical building blocks, an adsorption/desorption process for CO2 concentration and monetization from industrial flue gases. Furthermore, biotechnology advances in leveraging photosynthesis kinetics, synthetic biology, and genetic modifications for converting solar energy and carbon dioxide through algae production will be discussed to produce proteins, biomaterials, renewable biocrude, and so forth. We will also discuss new catalytic technologies to convert mixed plastic waste to stable oil and organic waste such as agri and municipal solid waste, and so forth, to biocrude for circular economy, and biodegradable plastics production to manage plastics pollution.",,"Sapre, A",Reliance Industries,2023.0,AICHE JOURNAL,WILEY,,10.1002/aic.17685,20230520-160000,20230521-044735
